annee,departement,age_min,age_max,population
2020,73,10,14,27754
2020,73,15,19,26956
2020,73,20,24,22959
2020,73,25,29,22326
2020,73,30,34,25827
2020,73,35,39,28077
2020,73,40,44,29162
2020,73,45,49,28382
2020,73,50,54,31561
2020,73,55,59,30687
2020,73,60,64,29113
2020,73,65,69,26138
2020,73,70,74,25165
2020,73,75,79,18452
2020,73,80,84,12300
2020,73,85,89,8874
2020,73,90,94,4698
2020,73,95,120,1510
2020,74,0,4,49974
2020,74,5,9,54146
2020,74,10,14,56117
2020,74,15,19,50224
2020,74,20,24,42871
2020,74,25,29,47703
2020,74,30,34,59575
2020,74,35,39,62371
2020,74,40,44,61856
2020,74,45,49,58198
2020,74,50,54,59427
2020,74,55,59,57124
2020,74,60,64,48600
2020,74,65,69,41786
2020,74,70,74,39506
2020,74,75,79,30038
2020,74,80,84,19917
2020,74,85,89,13931
2020,74,90,94,6690
2020,74,95,120,2213
2020,75,0,4,95549
2020,75,5,9,87098
2020,75,10,14,94375
2020,75,15,19,110777
2020,75,20,24,157859
2020,75,25,29,192681
2020,75,30,34,196707
2020,75,35,39,151017
2020,75,40,44,136706
2020,75,45,49,131675
2020,75,50,54,131966
2020,75,55,59,126491
2020,75,60,64,111928
2020,75,65,69,97736
2020,75,70,74,94862
2020,75,75,79,76785
2020,75,80,84,49166
2020,75,85,89,32630
2020,75,90,94,18503
2020,75,95,120,8139
2020,76,0,4,66145
2020,76,5,9,73618
2020,76,10,14,78725
2020,76,15,19,80288
2020,76,20,24,77660
2020,76,25,29,70416
2020,76,30,34,74065
2020,76,35,39,76656
2020,76,40,44,76536
2020,76,45,49,72622
2020,76,50,54,79722
2020,76,55,59,79113
2020,76,60,64,77935
2020,76,65,69,74433
2020,76,70,74,70573
2020,76,75,79,51138
2020,76,80,84,32311
2020,76,85,89,25201
2020,76,90,94,13104
2020,76,95,120,3943
2020,77,0,4,87328
2020,77,5,9,97870
2020,77,10,14,104234
2020,77,15,19,98889
2020,77,20,24,89943
2020,77,25,29,81737
2020,77,30,34,92362
2020,77,35,39,97761
2020,77,40,44,99802
2020,77,45,49,95564
2020,77,50,54,98940
2020,77,55,59,92539
2020,77,60,64,81225
2020,77,65,69,69025
2020,77,70,74,61724
2020,77,75,79,44073
2020,77,80,84,27356
2020,77,85,89,19510
2020,77,90,94,10069
2020,77,95,120,2824
2020,78,0,4,87306
2020,78,5,9,97257
2020,78,10,14,102895
2020,78,15,19,97477
2020,78,20,24,84854
2020,78,25,29,78893
2020,78,30,34,87620
2020,78,35,39,94052
2020,78,40,44,98652
2020,78,45,49,100347
2020,78,50,54,100517
2020,78,55,59,95209
2020,78,60,64,81408
2020,78,65,69,67890
2020,78,70,74,62678
2020,78,75,79,49999
2020,78,80,84,33699
2020,78,85,89,24258
2020,78,90,94,12498
2020,78,95,120,4015
2020,79,0,4,16794
2020,79,5,9,20522
2020,79,10,14,24021
2020,79,15,19,22411
2020,79,20,24,17742
2020,79,25,29,16457
2020,79,30,34,18545
2020,79,35,39,20866
2020,79,40,44,22825
2020,79,45,49,23791
2020,79,50,54,25975
2020,79,55,59,26253
2020,79,60,64,26123
2020,79,65,69,24442
2020,79,70,74,23388
2020,79,75,79,16752
2020,79,80,84,11462
2020,79,85,89,9279
2020,79,90,94,4728
2020,79,95,120,1523
2020,80,0,4,26556
2020,80,5,9,31360
2020,80,10,14,35480
2020,80,15,19,38654
2020,80,20,24,37309
2020,80,25,29,31337
2020,80,30,34,31833
2020,80,35,39,33296
2020,80,40,44,34186
2020,80,45,49,34244
2020,80,50,54,37248
2020,80,55,59,36116
2020,80,60,64,34603
2020,80,65,69,33615
2020,80,70,74,32765
2020,80,75,79,23109
2020,80,80,84,14211
2020,80,85,89,10833
2020,80,90,94,5533
2020,80,95,120,1779
2020,81,0,4,17076
2020,81,5,9,20545
2020,81,10,14,23599
2020,81,15,19,22528
2020,81,20,24,19002
2020,81,25,29,16754
2020,81,30,34,18809
2020,81,35,39,20942
2020,81,40,44,23582
2020,81,45,49,24273
2020,81,50,54,26849
2020,81,55,59,27723
2020,81,60,64,27532
2020,81,65,69,26412
2020,81,70,74,25869
2020,81,75,79,19902
2020,81,80,84,13385
2020,81,85,89,11186
2020,81,90,94,6658
2020,81,95,120,1920
2020,82,0,4,12802
2020,82,5,9,15584
2020,82,10,14,18195
2020,82,15,19,16324
2020,82,20,24,12940
2020,82,25,29,11292
2020,82,30,34,13746
2020,82,35,39,15187
2020,82,40,44,17221
2020,82,45,49,17635
2020,82,50,54,18143
2020,82,55,59,17884
2020,82,60,64,17465
2020,82,65,69,16536
2020,82,70,74,15875
2020,82,75,79,11476
2020,82,80,84,7501
2020,82,85,89,5892
2020,82,90,94,3155
2020,82,95,120,1186
2020,83,0,4,49855
2020,83,5,9,56411
2020,83,10,14,61294
2020,83,15,19,57821
2020,83,20,24,53481
2020,83,25,29,49018
2020,83,30,34,57352
2020,83,35,39,63093
2020,83,40,44,65415
2020,83,45,49,64976
2020,83,50,54,73573
2020,83,55,59,76234
2020,83,60,64,75286
2020,83,65,69,75095
2020,83,70,74,74437
2020,83,75,79,63723
2020,83,80,84,42926
2020,83,85,89,29659
2020,83,90,94,15673
2020,83,95,120,4938
2020,84,0,4,29263
2020,84,5,9,33154
2020,84,10,14,35734
2020,84,15,19,32788
2020,84,20,24,27217
2020,84,25,29,26394
2020,84,30,34,30868
2020,84,35,39,33150
2020,84,40,44,35054
2020,84,45,49,33607
2020,84,50,54,37608
2020,84,55,59,38992
2020,84,60,64,36619
2020,84,65,69,34807
2020,84,70,74,33588
2020,84,75,79,26640
2020,84,80,84,17363
2020,84,85,89,12404
2020,84,90,94,6579
2020,84,95,120,1960
2020,85,0,4,31460
2020,85,5,9,38154
2020,85,10,14,44410
2020,85,15,19,42356
2020,85,20,24,32416
2020,85,25,29,29667
2020,85,30,34,33919
2020,85,35,39,38430
2020,85,40,44,43925
2020,85,45,49,43978
2020,85,50,54,46347
2020,85,55,59,46450
2020,85,60,64,49012
2020,85,65,69,49883
2020,85,70,74,50102
2020,85,75,79,35860
2020,85,80,84,22869
2020,85,85,89,18080
2020,85,90,94,9082
2020,85,95,120,2874
2020,86,0,4,20647
2020,86,5,9,24070
2020,86,10,14,26779
2020,86,15,19,29290
2020,86,20,24,29689
2020,86,25,29,24747
2020,86,30,34,23634
2020,86,35,39,25137
2020,86,40,44,26105
2020,86,45,49,26407
2020,86,50,54,28052
2020,86,55,59,27440
2020,86,60,64,27418
2020,86,65,69,27263
2020,86,70,74,25566
2020,86,75,79,18490
2020,86,80,84,12671
2020,86,85,89,10365
2020,86,90,94,5719
2020,86,95,120,2045
2020,87,0,4,16180
2020,87,5,9,18148
2020,87,10,14,20376
2020,87,15,19,22055
2020,87,20,24,21954
2020,87,25,29,18922
2020,87,30,34,18853
2020,87,35,39,19836
2020,87,40,44,21066
2020,87,45,49,21854
2020,87,50,54,24636
2020,87,55,59,24789
2020,87,60,64,24615
2020,87,65,69,24418
2020,87,70,74,25202
2020,87,75,79,18512
2020,87,80,84,11860
2020,87,85,89,9588
2020,87,90,94,5313
2020,87,95,120,1936
2020,88,0,4,15420
2020,88,5,9,18244
2020,88,10,14,20727
2020,88,15,19,20221
2020,88,20,24,17213
2020,88,25,29,16056
2020,88,30,34,17761
2020,88,35,39,19160
2020,88,40,44,20662
2020,88,45,49,20955
2020,88,50,54,24195
2020,88,55,59,26100
2020,88,60,64,26153
2020,88,65,69,25394
2020,88,70,74,24596
2020,88,75,79,17202
2020,88,80,84,11205
2020,88,85,89,8721
2020,88,90,94,4553
2020,88,95,120,1346
2020,89,0,4,15300
2020,89,5,9,18135
2020,89,10,14,20254
2020,89,15,19,18719
2020,89,20,24,14723
2020,89,25,29,13839
2020,89,30,34,16898
2020,89,35,39,18267
2020,89,40,44,19469
2020,89,45,49,19967
2020,89,50,54,22740
2020,89,55,59,22931
2020,89,60,64,22522
2020,89,65,69,22493
2020,89,70,74,22679
2020,89,75,79,16029
2020,89,80,84,10230
2020,89,85,89,8270
2020,89,90,94,4400
2020,89,95,120,1456
2020,90,0,4,6436
2020,90,5,9,7451
2020,90,10,14,8633
2020,90,15,19,9159
2020,90,20,24,8526
2020,90,25,29,7073
2020,90,30,34,7649
2020,90,35,39,8037
2020,90,40,44,8336
2020,90,45,49,8469
2020,90,50,54,9570
2020,90,55,59,9269
2020,90,60,64,8682
2020,90,65,69,7905
2020,90,70,74,7752
2020,90,75,79,5559
2020,90,80,84,3634
2020,90,85,89,2854
2020,90,90,94,1395
2020,90,95,120,502
2020,91,0,4,83532
2020,91,5,9,88751
2020,91,10,14,92365
2020,91,15,19,87572
2020,91,20,24,84705
2020,91,25,29,79439
2020,91,30,34,85246
2020,91,35,39,86123
2020,91,40,44,86513
2020,91,45,49,86362
2020,91,50,54,87354
2020,91,55,59,82975
2020,91,60,64,72614
2020,91,65,69,59038
2020,91,70,74,52038
2020,91,75,79,40222
2020,91,80,84,27132
2020,91,85,89,20238
2020,91,90,94,10522
2020,91,95,120,3312
2020,92,0,4,96068
2020,92,5,9,99215
2020,92,10,14,100561
2020,92,15,19,99438
2020,92,20,24,105329
2020,92,25,29,111943
2020,92,30,34,121198
2020,92,35,39,120303
2020,92,40,44,116808
2020,92,45,49,111899
2020,92,50,54,108100
2020,92,55,59,102457
2020,92,60,64,86369
2020,92,65,69,70172
2020,92,70,74,64125
2020,92,75,79,50379
2020,92,80,84,33832
2020,92,85,89,24908
2020,92,90,94,13726
2020,92,95,120,5172
2020,93,0,4,118700
2020,93,5,9,123511
2020,93,10,14,122909
2020,93,15,19,116170
2020,93,20,24,113532
2020,93,25,29,111581
2020,93,30,34,124696
2020,93,35,39,125082
2020,93,40,44,120590
2020,93,45,49,110250
2020,93,50,54,103379
2020,93,55,59,95301
2020,93,60,64,80973
2020,93,65,69,68424
2020,93,70,74,57012
2020,93,75,79,38188
2020,93,80,84,23831
2020,93,85,89,17143
2020,93,90,94,8680
2020,93,95,120,2854
2020,94,0,4,86829
2020,94,5,9,89677
2020,94,10,14,91546
2020,94,15,19,89771
2020,94,20,24,96512
2020,94,25,29,96965
2020,94,30,34,102791
2020,94,35,39,100240
2020,94,40,44,96785
2020,94,45,49,93093
2020,94,50,54,92058
2020,94,55,59,88090
2020,94,60,64,77544
2020,94,65,69,63412
2020,94,70,74,54915
2020,94,75,79,42274
2020,94,80,84,27916
2020,94,85,89,20695
2020,94,90,94,11434
2020,94,95,120,4201
2020,95,0,4,87631
2020,95,5,9,90781
2020,95,10,14,93877
2020,95,15,19,87425
2020,95,20,24,81496
2020,95,25,29,75784
2020,95,30,34,83728
2020,95,35,39,88755
2020,95,40,44,87678
2020,95,45,49,82650
2020,95,50,54,80123
2020,95,55,59,77204
2020,95,60,64,68874
2020,95,65,69,57112
2020,95,70,74,49624
2020,95,75,79,34316
2020,95,80,84,21465
2020,95,85,89,15292
2020,95,90,94,7781
2020,95,95,120,2778
2020,France métropolitaine ,0,4,3354800
2020,France métropolitaine ,5,9,3787984
2020,France métropolitaine ,10,14,4101914
2020,France métropolitaine ,15,19,4073911
2020,France métropolitaine ,20,24,3846075
2020,France métropolitaine ,25,29,3602869
2020,France métropolitaine ,30,34,3910260
2020,France métropolitaine ,35,39,4048543
2020,France métropolitaine ,40,44,4165930
2020,France métropolitaine ,45,49,4080777
2020,France métropolitaine ,50,54,4359251
2020,France métropolitaine ,55,59,4293211
2020,France métropolitaine ,60,64,4069284
2020,France métropolitaine ,65,69,3801403
2020,France métropolitaine ,70,74,3623636
2020,France métropolitaine ,75,79,2697467
2020,France métropolitaine ,80,84,1766265
2020,France métropolitaine ,85,89,1328342
2020,France métropolitaine ,90,94,698114
2020,France métropolitaine ,95,120,224801
2020,971,0,4,18739
2020,971,5,9,20348
2020,971,10,14,23160
2020,971,15,19,24691
2020,971,20,24,18459
2020,971,25,29,15904
2020,971,30,34,18529
2020,971,35,39,18407
2020,971,40,44,20033
2020,971,45,49,24168
2020,971,50,54,28441
2020,971,55,59,30771
2020,971,60,64,29817
2020,971,65,69,25641
2020,971,70,74,21671
2020,971,75,79,15829
2020,971,80,84,10446
2020,971,85,89,6531
2020,971,90,94,3187
2020,971,95,120,1073
2020,972,0,4,15729
2020,972,5,9,17233
2020,972,10,14,19553
2020,972,15,19,20358
2020,972,20,24,16361
2020,972,25,29,14251
2020,972,30,34,17489
2020,972,35,39,17656
2020,972,40,44,17306
2020,972,45,49,20070
2020,972,50,54,27216
2020,972,55,59,31177
2020,972,60,64,30021
2020,972,65,69,25575
2020,972,70,74,20236
2020,972,75,79,14663
2020,972,80,84,11052
2020,972,85,89,7280
2020,972,90,94,3283
2020,972,95,120,1177
2020,973,0,4,32396
2020,973,5,9,30558
2020,973,10,14,31075
2020,973,15,19,28744
2020,973,20,24,22615
2020,973,25,29,19411
2020,973,30,34,20584
2020,973,35,39,20357
2020,973,40,44,18874
2020,973,45,49,16153
2020,973,50,54,15554
2020,973,55,59,13507
2020,973,60,64,10765
2020,973,65,69,7629
2020,973,70,74,5525
2020,973,75,79,3602
2020,973,80,84,2038
2020,973,85,89,1045
2020,973,90,94,378
2020,973,95,120,289
2020,974,0,4,58099
2020,974,5,9,61996
2020,974,10,14,66524
2020,974,15,19,65285
2020,974,20,24,50744
2020,974,25,29,45475
2020,974,30,34,53188
2020,974,35,39,54416
2020,974,40,44,55299
2020,974,45,49,55690
2020,974,50,54,61070
2020,974,55,59,64281
2020,974,60,64,53623
2020,974,65,69,45072
2020,974,70,74,32220
2020,974,75,79,21985
2020,974,80,84,14863
2020,974,85,89,8613
2020,974,90,94,3360
2020,974,95,120,1299
2020,976,0,4,48756
2020,976,5,9,45509
2020,976,10,14,41453
2020,976,15,19,30973
2020,976,20,24,19992
2020,976,25,29,20657
2020,976,30,34,21219
2020,976,35,39,20582
2020,976,40,44,17282
2020,976,45,49,13906
2020,976,50,54,9040
2020,976,55,59,7326
2020,976,60,64,5088
2020,976,65,69,3487
2020,976,70,74,1970
2020,976,75,79,1388
2020,976,80,84,768
2020,976,85,89,387
2020,976,90,94,126
2020,976,95,120,113
2020,DOM,0,4,173719
2020,DOM,5,9,175644
2020,DOM,10,14,181765
2020,DOM,15,19,170051
2020,DOM,20,24,128171
2020,DOM,25,29,115698
2020,DOM,30,34,131009
2020,DOM,35,39,131418
2020,DOM,40,44,128794
2020,DOM,45,49,129987
2020,DOM,50,54,141321
2020,DOM,55,59,147062
2020,DOM,60,64,129314
2020,DOM,65,69,107404
2020,DOM,70,74,81622
2020,DOM,75,79,57467
2020,DOM,80,84,39167
2020,DOM,85,89,23856
2020,DOM,90,94,10334
2020,DOM,95,120,3951
2020,France métropolitaine et DOM,0,4,3528519
2020,France métropolitaine et DOM,5,9,3963628
2020,France métropolitaine et DOM,10,14,4283679
2020,France métropolitaine et DOM,15,19,4243962
2020,France métropolitaine et DOM,20,24,3974246
2020,France métropolitaine et DOM,25,29,3718567
2020,France métropolitaine et DOM,30,34,4041269
2020,France métropolitaine et DOM,35,39,4179961
2020,France métropolitaine et DOM,40,44,4294724
2020,France métropolitaine et DOM,45,49,4210764
2020,France métropolitaine et DOM,50,54,4500572
2020,France métropolitaine et DOM,55,59,4440273
2020,France métropolitaine et DOM,60,64,4198598
2020,France métropolitaine et DOM,65,69,3908807
2020,France métropolitaine et DOM,70,74,3705258
2020,France métropolitaine et DOM,75,79,2754934
2020,France métropolitaine et DOM,80,84,1805432
2020,France métropolitaine et DOM,85,89,1352198
2020,France métropolitaine et DOM,90,94,708448
2020,France métropolitaine et DOM,95,120,228752
2021,01,0,4,37167
2021,01,5,9,44341
2021,01,10,14,47368
2021,01,15,19,41851
2021,01,20,24,33385
2021,01,25,29,32300
2021,01,30,34,40240
2021,01,35,39,44035
2021,01,40,44,45914
2021,01,45,49,44143
2021,01,50,54,47484
2021,01,55,59,45586
2021,01,60,64,40402
2021,01,65,69,35995
2021,01,70,74,32966
2021,01,75,79,24933
2021,01,80,84,15541
2021,01,85,89,10616
2021,01,90,94,5748
2021,01,95,120,1922
2021,02,0,4,25904
2021,02,5,9,31619
2021,02,10,14,35428
2021,02,15,19,32733
2021,02,20,24,28635
2021,02,25,29,25040
2021,02,30,34,28659
2021,02,35,39,31120
2021,02,40,44,32033
2021,02,45,49,31422
2021,02,50,54,33957
2021,02,55,59,34978
2021,02,60,64,34843
2021,02,65,69,32561
2021,02,70,74,31333
2021,02,75,79,21439
2021,02,80,84,13336
2021,02,85,89,10408
2021,02,90,94,5571
2021,02,95,120,1772
2021,03,0,4,13298
2021,03,5,9,16167
2021,03,10,14,18178
2021,03,15,19,18178
2021,03,20,24,16545
2021,03,25,29,14254
2021,03,30,34,15177
2021,03,35,39,16171
2021,03,40,44,18270
2021,03,45,49,19172
2021,03,50,54,22517
2021,03,55,59,23103
2021,03,60,64,23758
2021,03,65,69,24288
2021,03,70,74,24369
2021,03,75,79,18885
2021,03,80,84,12798
2021,03,85,89,10036
2021,03,90,94,5480
2021,03,95,120,1799
2021,04,0,4,7046
2021,04,5,9,8678
2021,04,10,14,9476
2021,04,15,19,8629
2021,04,20,24,7157
2021,04,25,29,6755
2021,04,30,34,8162
2021,04,35,39,9000
2021,04,40,44,9501
2021,04,45,49,9839
2021,04,50,54,11472
2021,04,55,59,12248
2021,04,60,64,12377
2021,04,65,69,12192
2021,04,70,74,11553
2021,04,75,79,9110
2021,04,80,84,6150
2021,04,85,89,4373
2021,04,90,94,2230
2021,04,95,120,706
2021,05,0,4,6095
2021,05,5,9,6850
2021,05,10,14,7926
2021,05,15,19,7324
2021,05,20,24,5685
2021,05,25,29,5627
2021,05,30,34,7137
2021,05,35,39,7826
2021,05,40,44,8409
2021,05,45,49,8213
2021,05,50,54,9759
2021,05,55,59,10136
2021,05,60,64,10725
2021,05,65,69,10316
2021,05,70,74,9836
2021,05,75,79,7566
2021,05,80,84,4818
2021,05,85,89,3464
2021,05,90,94,1683
2021,05,95,120,547
2021,06,0,4,51730
2021,06,5,9,57469
2021,06,10,14,62272
2021,06,15,19,61426
2021,06,20,24,56869
2021,06,25,29,54363
2021,06,30,34,60682
2021,06,35,39,65584
2021,06,40,44,68397
2021,06,45,49,67879
2021,06,50,54,74259
2021,06,55,59,76760
2021,06,60,64,71789
2021,06,65,69,65789
2021,06,70,74,66097
2021,06,75,79,57071
2021,06,80,84,41117
2021,06,85,89,29051
2021,06,90,94,16008
2021,06,95,120,5716
2021,07,0,4,14229
2021,07,5,9,17542
2021,07,10,14,19768
2021,07,15,19,18555
2021,07,20,24,14696
2021,07,25,29,12987
2021,07,30,34,15707
2021,07,35,39,18352
2021,07,40,44,19501
2021,07,45,49,20083
2021,07,50,54,23402
2021,07,55,59,24172
2021,07,60,64,24012
2021,07,65,69,23434
2021,07,70,74,22868
2021,07,75,79,17650
2021,07,80,84,11353
2021,07,85,89,8062
2021,07,90,94,4440
2021,07,95,120,1417
2021,08,0,4,12954
2021,08,5,9,15110
2021,08,10,14,16708
2021,08,15,19,15961
2021,08,20,24,13196
2021,08,25,29,12327
2021,08,30,34,14297
2021,08,35,39,15556
2021,08,40,44,15582
2021,08,45,49,16146
2021,08,50,54,17905
2021,08,55,59,18997
2021,08,60,64,18727
2021,08,65,69,17654
2021,08,70,74,16479
2021,08,75,79,11211
2021,08,80,84,7117
2021,08,85,89,5784
2021,08,90,94,2823
2021,08,95,120,883
2021,09,0,4,6179
2021,09,5,9,7669
2021,09,10,14,8819
2021,09,15,19,8271
2021,09,20,24,7310
2021,09,25,29,6293
2021,09,30,34,7264
2021,09,35,39,8301
2021,09,40,44,9272
2021,09,45,49,9373
2021,09,50,54,10434
2021,09,55,59,10896
2021,09,60,64,11660
2021,09,65,69,11327
2021,09,70,74,10875
2021,09,75,79,8180
2021,09,80,84,5098
2021,09,85,89,4346
2021,09,90,94,2336
2021,09,95,120,678
2021,10,0,4,15624
2021,10,5,9,18583
2021,10,10,14,20899
2021,10,15,19,20922
2021,10,20,24,18364
2021,10,25,29,15935
2021,10,30,34,17436
2021,10,35,39,18437
2021,10,40,44,18553
2021,10,45,49,18383
2021,10,50,54,19991
2021,10,55,59,19804
2021,10,60,64,19036
2021,10,65,69,18519
2021,10,70,74,18353
2021,10,75,79,13396
2021,10,80,84,8587
2021,10,85,89,6773
2021,10,90,94,3788
2021,10,95,120,1330
2021,11,0,4,16111
2021,11,5,9,19437
2021,11,10,14,22332
2021,11,15,19,21011
2021,11,20,24,17386
2021,11,25,29,16042
2021,11,30,34,18037
2021,11,35,39,20229
2021,11,40,44,21947
2021,11,45,49,22273
2021,11,50,54,25995
2021,11,55,59,26883
2021,11,60,64,26591
2021,11,65,69,27106
2021,11,70,74,27219
2021,11,75,79,21669
2021,11,80,84,12997
2021,11,85,89,9390
2021,11,90,94,5299
2021,11,95,120,1821
2021,12,0,4,11051
2021,12,5,9,13431
2021,12,10,14,15297
2021,12,15,19,14949
2021,12,20,24,12672
2021,12,25,29,11804
2021,12,30,34,13492
2021,12,35,39,14391
2021,12,40,44,16220
2021,12,45,49,16478
2021,12,50,54,18719
2021,12,55,59,19966
2021,12,60,64,20159
2021,12,65,69,20074
2021,12,70,74,20180
2021,12,75,79,15083
2021,12,80,84,10505
2021,12,85,89,8761
2021,12,90,94,4799
2021,12,95,120,1473
2021,13,0,4,112524
2021,13,5,9,118276
2021,13,10,14,123637
2021,13,15,19,124647
2021,13,20,24,122892
2021,13,25,29,114942
2021,13,30,34,126580
2021,13,35,39,127154
2021,13,40,44,131887
2021,13,45,49,125114
2021,13,50,54,135082
2021,13,55,59,135059
2021,13,60,64,124887
2021,13,65,69,115507
2021,13,70,74,110322
2021,13,75,79,89032
2021,13,80,84,60763
2021,13,85,89,41779
2021,13,90,94,22037
2021,13,95,120,6997
2021,14,0,4,33420
2021,14,5,9,38630
2021,14,10,14,42403
2021,14,15,19,46149
2021,14,20,24,43528
2021,14,25,29,37233
2021,14,30,34,38401
2021,14,35,39,40361
2021,14,40,44,42423
2021,14,45,49,41391
2021,14,50,54,44450
2021,14,55,59,44499
2021,14,60,64,44183
2021,14,65,69,45176
2021,14,70,74,43439
2021,14,75,79,30743
2021,14,80,84,19347
2021,14,85,89,15026
2021,14,90,94,7663
2021,14,95,120,2130
2021,15,0,4,5518
2021,15,5,9,6764
2021,15,10,14,7391
2021,15,15,19,7451
2021,15,20,24,5995
2021,15,25,29,5512
2021,15,30,34,6631
2021,15,35,39,7408
2021,15,40,44,8110
2021,15,45,49,8626
2021,15,50,54,10009
2021,15,55,59,10655
2021,15,60,64,11034
2021,15,65,69,11237
2021,15,70,74,10815
2021,15,75,79,7964
2021,15,80,84,5119
2021,15,85,89,4369
2021,15,90,94,2263
2021,15,95,120,768
2021,16,0,4,14972
2021,16,5,9,17700
2021,16,10,14,20059
2021,16,15,19,19363
2021,16,20,24,17105
2021,16,25,29,16030
2021,16,30,34,17619
2021,16,35,39,18917
2021,16,40,44,20278
2021,16,45,49,20948
2021,16,50,54,23627
2021,16,55,59,25039
2021,16,60,64,25320
2021,16,65,69,25149
2021,16,70,74,23925
2021,16,75,79,17598
2021,16,80,84,11695
2021,16,85,89,9433
2021,16,90,94,4767
2021,16,95,120,1492
2021,17,0,4,25813
2021,17,5,9,31223
2021,17,10,14,36723
2021,17,15,19,36375
2021,17,20,24,31524
2021,17,25,29,26544
2021,17,30,34,30500
2021,17,35,39,34679
2021,17,40,44,38286
2021,17,45,49,39248
2021,17,50,54,45305
2021,17,55,59,45552
2021,17,60,64,47533
2021,17,65,69,51259
2021,17,70,74,51738
2021,17,75,79,39145
2021,17,80,84,24005
2021,17,85,89,18048
2021,17,90,94,9528
